,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,pixel_72,pixel_73,pixel_74,pixel_75,pixel_76,pixel_77,pixel_78,pixel_79,pixel_80,pixel_81,pixel_82,pixel_83,pixel_84,pixel_85,pixel_86,pixel_87,pixel_88,pixel_89,pixel_90,pixel_91,pixel_92,pixel_93,pixel_94,pixel_95,pixel_96,pixel_97,pixel_98,pixel_99,energy (MeV),radius (mm)
121,0.0,0.0,0.0,0.5,0.0,0.4,0.2413793103448276,0.18518518518518517,0.17391304347826086,0.18867924528301888,0.0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333,0.3103448275862069,0.25925925925925924,0.2608695652173913,0.09433962264150944,0.0,0.0,0.0,0.5,0.2857142857142857,0.13333333333333333,0.20689655172413793,0.25925925925925924,0.17391304347826086,0.18867924528301888,0.0,0.0,0.0,0.0,0.2857142857142857,0.13333333333333333,0.10344827586206896,0.1111111111111111,0.08695652173913043,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.034482758620689655,0.07407407407407407,0.043478260869565216,0.16981132075471697,0.0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333,0.10344827586206896,0.0,0.21739130434782608,0.1320754716981132,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.037037037037037035,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,3.514353036880493,4921.1904296875
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1320754716981132,0.08928571428571429,0.057692307692307696,0.0,0.0,0.0,1.0,0.25,0.0,0.18181818181818182,0.11320754716981132,0.125,0.15384615384615385,1.0,0.0,0.0,0.0,0.5,0.13333333333333333,0.2727272727272727,0.1320754716981132,0.07142857142857142,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.09433962264150944,0.10714285714285714,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.11320754716981132,0.125,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.18181818181818182,0.07547169811320754,0.14285714285714285,0.057692307692307696,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.16981132075471697,0.125,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.18181818181818182,0.09433962264150944,0.10714285714285714,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.07547169811320754,0.03571428571428571,0.07692307692307693,5.169074058532715,3369.22802734375
123,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.07228915662650602,0.03225806451612903,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.06349206349206349,0.13253012048192772,0.0967741935483871,0.061855670103092786,0.0,0.0,0.0,0.375,0.5,0.1111111111111111,0.15873015873015872,0.08433734939759036,0.12903225806451613,0.15463917525773196,0.0,0.0,0.0,0.25,0.0,0.1111111111111111,0.15873015873015872,0.10843373493975904,0.10752688172043011,0.15463917525773196,0.0,0.0,0.0,0.25,0.16666666666666666,0.2,0.20634920634920634,0.12048192771084337,0.1827956989247312,0.1958762886597938,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.19047619047619047,0.13253012048192772,0.20430107526881722,0.14432989690721648,0.0,0.0,0.0,0.0,0.16666666666666666,0.08888888888888889,0.15873015873015872,0.20481927710843373,0.06451612903225806,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.015873015873015872,0.060240963855421686,0.043010752688172046,0.061855670103092786,0.0,0.0,1.0,0.125,0.0,0.06666666666666667,0.015873015873015872,0.08433734939759036,0.07526881720430108,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06451612903225806,0.05154639175257732,6.526249885559082,5085.5498046875
124,0.0,0.0,0.5714285714285714,0.5,0.5,0.19047619047619047,0.2608695652173913,0.16071428571428573,0.1625,0.2717391304347826,0.0,0.0,0.2857142857142857,0.5,0.4,0.19047619047619047,0.2826086956521739,0.21428571428571427,0.225,0.18478260869565216,1.0,0.0,0.14285714285714285,0.0,0.0,0.19047619047619047,0.2608695652173913,0.16071428571428573,0.2,0.09782608695652174,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.10869565217391304,0.17857142857142858,0.0875,0.09782608695652174,0.0,0.0,0.0,0.0,0.1,0.19047619047619047,0.021739130434782608,0.14285714285714285,0.0875,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03571428571428571,0.0875,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.03571428571428571,0.0625,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.017857142857142856,0.0125,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.0375,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.043478260869565216,8.6076078414917,3397.388916015625
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0425531914893617,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.1276595744680851,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.125,0.045454545454545456,0.05555555555555555,0.10638297872340426,0.05,0.0,0.0,0.0,0.0,0.0,0.125,0.09090909090909091,0.1388888888888889,0.06382978723404255,0.08333333333333333,0.0,0.0,1.0,0.0,0.25,0.0,0.13636363636363635,0.1111111111111111,0.06382978723404255,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.09090909090909091,0.1111111111111111,0.0425531914893617,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.19444444444444445,0.06382978723404255,0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.08333333333333333,0.1702127659574468,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.09090909090909091,0.16666666666666666,0.19148936170212766,0.18333333333333332,0.0,0.0,0.0,0.0,0.75,0.25,0.18181818181818182,0.05555555555555555,0.1276595744680851,0.1,6.755102634429932,2115.54296875
126,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.18421052631578946,0.25,0.2631578947368421,0.19090909090909092,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.13157894736842105,0.13333333333333333,0.15789473684210525,0.15454545454545454,0.0,0.0,0.0,0.0,0.3333333333333333,0.21052631578947367,0.23684210526315788,0.23333333333333334,0.11578947368421053,0.13636363636363635,1.0,0.0,0.0,1.0,0.3333333333333333,0.10526315789473684,0.21052631578947367,0.1,0.14736842105263157,0.11818181818181818,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.02631578947368421,0.05,0.08421052631578947,0.10909090909090909,0.0,0.0,0.0,0.0,0.3333333333333333,0.05263157894736842,0.02631578947368421,0.03333333333333333,0.06315789473684211,0.08181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.05,0.021052631578947368,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.08333333333333333,0.10526315789473684,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.05,0.031578947368421054,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.010526315789473684,0.03636363636363636,10.15212345123291,2210.442626953125
127,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.044444444444444446,0.12,0.047619047619047616,0.0,0.0,0.0,0.0,0.25,0.3,0.037037037037037035,0.13333333333333333,0.06,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1111111111111111,0.06,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.1111111111111111,0.2,0.08,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.2,0.07407407407407407,0.17777777777777778,0.06,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.14,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.1,0.037037037037037035,0.044444444444444446,0.2,0.19047619047619047,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.1,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.1,0.25925925925925924,0.08888888888888889,0.12,0.12698412698412698,0.0,0.0,0.0,0.0,0.25,0.1,0.1111111111111111,0.06666666666666667,0.06,0.047619047619047616,5.993178367614746,2353.777099609375
128,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.017857142857142856,0.011627906976744186,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.03488372093023256,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.021739130434782608,0.017857142857142856,0.023255813953488372,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03488372093023256,0.03,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.021739130434782608,0.05357142857142857,0.046511627906976744,0.07,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.043478260869565216,0.05357142857142857,0.03488372093023256,0.12,0.0,0.0,0.3333333333333333,0.0,0.25,0.19047619047619047,0.15217391304347827,0.14285714285714285,0.1744186046511628,0.11,0.0,0.0,0.0,0.0,0.08333333333333333,0.09523809523809523,0.08695652173913043,0.14285714285714285,0.1511627906976744,0.2,0.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,0.2826086956521739,0.3392857142857143,0.1511627906976744,0.13,0.0,0.0,0.0,0.0,0.4166666666666667,0.38095238095238093,0.391304347826087,0.17857142857142858,0.3372093023255814,0.27,7.519564151763916,4088.20849609375
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.2,0.6,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98923659324646,5421.29296875
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05555555555555555,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.041666666666666664,0.05102040816326531,0.0,0.0,0.0,0.0,0.1111111111111111,0.041666666666666664,0.0,0.013513513513513514,0.041666666666666664,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.02702702702702703,0.08333333333333333,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.1,0.13513513513513514,0.05555555555555555,0.09183673469387756,0.0,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.08108108108108109,0.1527777777777778,0.12244897959183673,0.0,0.0,0.0,0.0,0.2222222222222222,0.20833333333333334,0.23333333333333334,0.14864864864864866,0.125,0.12244897959183673,0.0,0.0,0.0,0.5,0.2222222222222222,0.2916666666666667,0.26666666666666666,0.2972972972972973,0.18055555555555555,0.1836734693877551,0.0,0.0,0.0,0.5,0.2222222222222222,0.25,0.16666666666666666,0.24324324324324326,0.25,0.23469387755102042,7.530494213104248,4540.23486328125
